,Date / Time,City,State,Shape
61221,6/7/14 21:45,Manville,NJ,Triangle
61222,6/7/14 21:45,Rochester,NY,Light
61223,6/7/14 21:30,Lancaster,SC,Formation
61224,6/7/14 21:15,Wake Forest,NC,Sphere
61225,6/7/14 21:10,Manville,NJ,Triangle
61226,6/7/14 21:10,Peabody,MA,Circle
61227,6/7/14 21:00,Pawtucket (Central Falls),RI,Triangle
61228,6/7/14 21:00,Stuarts Draft,VA,Sphere
61229,6/7/14 20:45,Portsmouth,VA,Circle
61230,6/7/14 20:40,Portsmouth,VA,Sphere
61231,6/7/14 20:00,Hampton Beach,NH,Circle
61232,6/7/14 19:30,New York City,NY,Circle
61233,6/7/14 19:15,Nashville,TN,Disk
61234,6/7/14 11:50,Seattle,WA,Sphere
61235,6/7/14 06:00,Clermont,FL,Other
61236,6/7/14 01:15,Columbia City,IN,Light
61237,6/7/14 00:30,Provincetown,MA,Light
61238,6/6/14 23:50,Portland,OR,Changing
61239,6/6/14 23:40,Mentor,OH,Light
61240,6/6/14 23:00,Providence,RI,Triangle
61241,6/6/14 22:30,Springfield,OH,Circle
61242,6/6/14 22:30,Providence,RI,Circle
61243,6/6/14 22:20,Springfield,OH,Sphere
61244,6/6/14 22:00,Mentor on the Lake,OH,Sphere
61245,6/6/14 22:00,Omaha,NE,Light
61246,6/6/14 21:45,Ankeny,IA,Light
61247,6/6/14 21:45,Hatfield,MA,Formation
61248,6/6/14 21:30,Lynchburg,TN,Changing
61249,6/6/14 21:00,Smyrna,TN,Light
61250,6/6/14 20:40,Redford,MI,Light
61251,6/6/14 15:30,Clearlake,CA,Other
61252,6/6/14 12:30,Reno,NV,Circle
61253,6/6/14 11:30,Yakima,WA,Sphere
61254,6/6/14 06:00,Bellingham,WA,Sphere
61255,6/6/14 04:24,Charlottesville,VA,Light
61256,6/6/14 03:25,Waterloo,IA,Circle
61257,6/6/14 03:00,Las Vegas,NV,Light
61258,6/6/14 01:18,Salem,OR,Triangle
61259,6/6/14 01:05,Oakland,CA,Other
61260,6/5/14 23:42,Upper Arlington,OH,Light
61261,6/5/14 23:00,Wauwatosa,WI,Light
61262,6/5/14 22:30,Aurora,CO,Fireball
61263,6/5/14 22:00,Tacoma,WA,Oval
61264,6/5/14 21:32,Rapid City,SD,Sphere
61265,6/5/14 21:18,Box Elder,SD,Light
61266,6/5/14 21:00,Goldthwaite,TX,Rectangle
61267,6/5/14 21:00,Tulsa,OK,Sphere
61268,6/5/14 20:30,Denver (unicorporated area),CO,Cigar
61269,6/5/14 20:20,Witch Wells (rural AZ),AZ,Light
61270,6/5/14 18:22,Johnson City,TX,Formation
61271,6/5/14 17:12,East Brunswick,NJ,Other
61272,6/5/14 17:00,Fort Lauderdale,FL,Chevron
61273,6/5/14 16:20,Wixom,MI,Cigar
61274,6/5/14 14:20,Reno,NV,Circle
61275,6/5/14 10:00,Kennewick,WA,Rectangle
61276,6/5/14 09:58,Lafayette,IN,Sphere
61277,6/5/14 09:45,Morrison,CO,Circle
61278,6/5/14 09:00,Lutz,FL,Fireball
61279,6/5/14 05:38,St. Petersburg,FL,Fireball
61280,6/4/14 23:55,Millboro,VA,Fireball
61281,6/4/14 22:40,San Jose,CA,Changing
61282,6/4/14 21:45,Mercer,WI,Sphere
61283,6/4/14 21:00,Scottsdale,AZ,Light
61284,6/4/14 21:00,Cherry Hill,NJ,Fireball
61285,6/4/14 20:00,Phoenix,AZ,Triangle
61286,6/4/14 03:30,Reisterstown,MD,Cigar
61287,6/4/14 02:00,Atwater,CA,Rectangle
61288,6/4/14 02:00,Columbus,OH,Light
61289,6/4/14 00:15,Starkville,MS,Circle
61290,6/3/14 23:45,Richmond,VA,Cylinder
61291,6/3/14 23:30,Long Valley,NJ,Fireball
61292,6/3/14 23:00,Bethesda,MD,Light
61293,6/3/14 23:00,Drexel (SW of Dayton),OH,Light
61294,6/3/14 22:30,Tigerton,WI,Light
61295,6/3/14 21:30,Battle Creek,MI,Fireball
61296,6/3/14 21:30,Dublin,OH,Sphere
61297,6/3/14 18:25,Tuscaloosa,AL,Other
61298,6/3/14 17:35,Salt Lake City,UT,Other
61299,6/3/14 14:00,Anchorage,AK,Rectangle
61300,6/3/14 12:00,Rosamond,CA,Other
61301,6/3/14 10:50,Phillips,ME,Flash
61302,6/3/14 05:00,Boise/Idaho Falls (between; Hwy 22),ID,Circle
61303,6/3/14 01:00,Kannapolis,NC,Sphere
61304,6/3/14 00:33,East Providence,RI,Light
61305,6/2/14 23:37,Carson City,NV,Changing
61306,6/2/14 23:15,Pittsburg,KS,Light
61307,6/2/14 23:07,Chicago,IL,Fireball
61308,6/2/14 23:05,Rochester,NY,Disk
61309,6/2/14 22:25,North Liberty,IA,Fireball
61310,6/2/14 22:23,Canton,OH,Light
61311,6/2/14 22:00,Ottawa (near),KS,Light
61312,6/2/14 21:40,Havertown,PA,Sphere
61313,6/2/14 21:10,North Las Vegas,NV,Circle
61314,6/2/14 21:00,Wellington,FL,Cigar
61315,6/2/14 20:45,New Baltimore,VA,Disk
61316,6/2/14 20:25,Darlington,SC,Cylinder
61317,6/2/14 18:50,Gastonia,NC,Rectangle
61318,6/2/14 16:55,MacArthur,WV,Oval
61319,6/2/14 11:02,Murrysville,PA,Other
61320,6/2/14 11:00,Tacoma,WA,Other
61321,6/2/14 02:04,Centralia,WA,Light
61322,6/2/14 01:00,Jackson,NH,Light
61323,6/1/14 23:40,Brighton (Ore Lake),MI,Other
61324,6/1/14 23:00,New Haven,WV,Triangle
61325,6/1/14 22:30,Gladstone,MO,Triangle
61326,6/1/14 22:25,Waterbury,CT,Fireball
61327,6/1/14 21:10,Portland,OR,Light
61328,6/1/14 21:05,Bonny Doon,CA,Light
61329,6/1/14 20:45,Gilbert,AZ,Fireball
61330,6/1/14 20:30,Lakewood,WA,Light
61331,6/1/14 20:11,Bradford,MN,Triangle
61332,6/1/14 20:05,Salem,OR,Changing
61333,6/1/14 20:00,Spokane Valley,WA,Sphere
61334,6/1/14 17:15,Spring Valley,CA,Disk
61335,6/1/14 16:00,Keene,NH,Changing
61336,6/1/14 04:00,Sacramento,CA,Light
61337,7/31/14 23:00,Sutherlin,OR,Light
61338,7/31/14 23:00,Ricardo,TX,Other
61339,7/31/14 23:00,Eugene,OR,Rectangle
61340,7/31/14 22:50,Newport News,VA,Circle
61341,7/31/14 22:30,Selma-Coos Bay,OR,Other
61342,7/31/14 22:30,Coos Bay,OR,Circle
61343,7/31/14 22:00,Reedsport,OR,Circle
61344,7/31/14 22:00,Coos Bay,OR,Circle
61345,7/31/14 22:00,Coos Bay,OR,Circle
61346,7/31/14 21:55,Newport News,VA,Changing
61347,7/31/14 21:35,Tavernier,FL,Circle
61348,7/31/14 21:30,Saugerties,NY,Triangle
61349,7/31/14 21:30,Virginia Beach,VA,Fireball
61350,7/31/14 21:08,Skippack,PA,Light
61351,7/31/14 21:00,Sun Prairie,WI,Sphere
61352,7/31/14 21:00,Virginia Beach,VA,Other
61353,7/31/14 18:40,Tempe,AZ,Light
61354,7/31/14 18:30,"Washington, D.C.",DC,Light
61355,7/31/14 05:25,Greenwich,CT,Fireball
61356,7/31/14 03:45,Milford,NH,Chevron
61357,7/31/14 02:45,Federal Way,WA,Light
61358,7/31/14 01:30,Milwaukie,OR,Flash
61359,7/30/14 23:45,Lafayette Hill,PA,Flash
61360,7/30/14 23:30,Quinault,WA,Light
61361,7/30/14 23:27,Kaneoeh,HI,Other
61362,7/30/14 22:30,Lancaster,CA,Changing
61363,7/30/14 22:30,West Point,UT,Flash
61364,7/30/14 22:30,Groton,NH,Light
61365,7/30/14 22:00,Williamstown,NJ,Light
61366,7/30/14 21:15,Seattle,WA,Other
61367,7/30/14 21:15,Worcester,MA,Triangle
61368,7/30/14 21:15,Waterbury,CT,Light
61369,7/30/14 21:00,Glen Ellyn,IL,Oval
61370,7/30/14 13:45,North Charleston,SC,Disk
61371,7/30/14 12:00,Houston,TX,Other
61372,7/30/14 00:45,Lewisburg,WV,Oval
61373,7/29/14 23:50,Manchester,NH,Circle
61374,7/29/14 23:00,West Suffield,CT,Disk
61375,7/29/14 22:35,Salina,UT,Oval
61376,7/29/14 22:20,Chatham,MA,Triangle
61377,7/29/14 22:00,Kitty Hawk,NC,Light
61378,7/29/14 22:00,Hillsboro,OR,Other
61379,7/29/14 21:42,Woodbridge,VA,Fireball
61380,7/29/14 21:40,Wakefield,MA,Circle
61381,7/29/14 21:10,Lemoore,CA,Triangle
61382,7/29/14 20:45,Boise,ID,Chevron
61383,7/29/14 20:30,Boca Raton,FL,Circle
61384,7/29/14 17:15,Sherwood,AR,Circle
61385,7/29/14 16:30,Seattle,WA,Sphere
61386,7/29/14 02:00,Lumberton,NC,Light
61387,7/29/14 01:30,Windsor,VA,Formation
61388,7/29/14 00:56,Grottoes,VA,Circle
61389,7/29/14 00:04,Six Mile,SC,Cylinder
61390,7/28/14 23:55,Swan Valley,ID,Circle
61391,7/28/14 23:30,Sandy Hook State Park,NJ,Circle
61392,7/28/14 23:00,Ocean City,MD,Light
61393,7/28/14 22:40,Ridge (Long Island),NY,Rectangle
61394,7/28/14 22:30,Beaverton,OR,Circle
61395,7/28/14 22:27,Frankfort,KY,Sphere
61396,7/28/14 22:00,Johnston,RI,Light
61397,7/28/14 21:45,New York City (Brooklyn),NY,Flash
61398,7/28/14 21:45,Charlotte,NC,Formation
61399,7/28/14 21:30,South Bend,IN,Triangle
61400,7/28/14 20:45,Bloomington,IN,Oval
61401,7/28/14 20:00,Makaha,HI,Disk
61402,7/28/14 14:30,Mt. Shasta,CA,Oval
61403,7/28/14 12:00,Fruitport,MI,Other
61404,7/28/14 08:15,Shelton,WA,Other
61405,7/28/14 04:30,Niles,IL,Disk
61406,7/28/14 04:30,Niles,IL,Disk
61407,7/28/14 01:45,Lola,KY,Light
61408,7/27/14 23:45,Redmond,WA,Other
61409,7/27/14 23:45,Beaverton,OR,Light
61410,7/27/14 22:00,Farmington,MN,Light
61411,7/27/14 22:00,Belvidere,VT,Light
61412,7/27/14 22:00,Sparta,NJ,Fireball
61413,7/27/14 22:00,Milwaukie,OR,Triangle
61414,7/27/14 22:00,Dewey Beach,DE,Triangle
61415,7/27/14 21:30,Kannapolis,NC,Light
61416,7/27/14 20:56,New Orleans,LA,Light
61417,7/27/14 20:30,Staten Island,NY,Fireball
61418,7/27/14 20:20,Tucson,AZ,Light
61419,7/27/14 17:00,Sacramento,CA,Fireball
61420,7/27/14 13:00,Port Townsend,WA,Cigar
61421,7/27/14 05:09,Charlestown Township,OH,Changing
61422,7/27/14 03:45,Saint Claire Shores,MI,Other
61423,7/27/14 03:30,East Haven,CT,Fireball
61424,7/27/14 03:00,Apex,NC,Disk
61425,7/27/14 01:35,Seattle,WA,Oval
61426,7/27/14 00:20,Belmont,NH,Fireball
61427,7/26/14 00:00,Federal Way,WA,Light
61428,7/26/14 23:58,Villas,NJ,Flash
61429,7/26/14 23:30,Largo,FL,Circle
61430,7/26/14 23:10,Cheyenne,WY,Triangle
61431,7/26/14 23:00,Everett,WA,Light
61432,7/26/14 23:00,Portland,OR,Sphere
61433,7/26/14 23:00,Manitowoc,WI,Light
61434,7/26/14 22:58,Slatington,PA,Fireball
61435,7/26/14 22:10,Bend,OR,Circle
61436,7/26/14 22:00,Rosman,NC,Other
61437,7/26/14 22:00,Lake George,NY,Light
61438,7/26/14 22:00,Oceanside,CA,Oval
61439,7/26/14 22:00,East Haven,CT,Formation
61440,7/26/14 21:50,Holcombe,WI,Circle
61441,7/26/14 21:30,Northport,NY,Sphere
61442,7/26/14 21:20,Middletown,NY,Fireball
61443,7/26/14 21:10,Middletown,RI,Light
61444,7/26/14 21:00,Pomona,CA,Fireball
61445,7/26/14 20:50,Islip,NY,Oval
61446,7/26/14 20:00,Butler,NJ,Fireball
61447,7/26/14 16:00,Rehoboth Beach,DE,Diamond
61448,7/26/14 10:00,Clifton,NJ,Light
61449,7/26/14 09:00,Grand Fork,ND,Cigar
61450,7/26/14 04:00,Santa Rosa,NM,Light
61451,7/26/14 03:40,Sacramento,CA,Circle
61452,7/26/14 03:15,Whyndanch,NY,Circle
61453,7/26/14 03:00,Damascus,PA,Flash
61454,7/26/14 01:00,Sumner,IA,Fireball
61455,7/26/14 00:15,North Fairfield,OH,Light
61456,7/25/14 23:00,Grand Forks,ND,Light
61457,7/25/14 23:00,Green Bay,WI,Light
61458,7/25/14 23:00,Manassas Park,VA,Light
61459,7/25/14 22:45,Temecula,CA,Circle
61460,7/25/14 22:38,Green Bay,WI,Light
61461,7/25/14 22:30,Toms River,NJ,Sphere
61462,7/25/14 22:30,Woburn,MA,Other
61463,7/25/14 22:15,Mounds View,MN,Circle
61464,7/25/14 22:15,Thompson,ND,Oval
61465,7/25/14 22:07,Mt. Lebanon,PA,Disk
61466,7/25/14 22:00,Villa Park,IL,Fireball
61467,7/25/14 22:00,Lima,OH,Light
61468,7/25/14 21:50,Pittsburgh,PA,Oval
61469,7/25/14 21:40,Auburn,CA,Triangle
61470,7/25/14 21:30,Clearwater,FL,Circle
61471,7/25/14 20:45,Nashville,TN,Other
61472,7/25/14 20:30,Clarksville,TN,Oval
61473,7/25/14 09:50,Laconia/Gilford,NH,Cigar
61474,7/25/14 07:54,Nashua,NH,Circle
61475,7/25/14 05:00,Scott City,KS,Light
61476,7/25/14 03:45,Hyannis,MA,Triangle
61477,7/25/14 01:20,Sparks,NV,Other
61478,7/25/14 01:00,Avalon,NJ,Rectangle
61479,7/25/14 00:00,Sykesville,MD,Circle
61480,7/24/14 23:30,Middletown,CT,Diamond
61481,7/24/14 23:07,Lawrence,NY,Circle
61482,7/24/14 23:00,Ogallala,NE,Formation
61483,7/24/14 23:00,Circleville,WV,Other
61484,7/24/14 22:30,Pikeville,KY,Rectangle
61485,7/24/14 21:30,South Williamsport,PA,Changing
61486,7/24/14 21:00,Osage Beach,MO,Light
61487,7/24/14 20:30,Blandon,PA,Oval
61488,7/24/14 20:00,Myrtle Beach,SC,Oval
61489,7/24/14 19:00,Richmond Heights,MO,Light
61490,7/24/14 18:30,East Greenwich,RI,Oval
61491,7/24/14 14:25,Clovis,CA,Other
61492,7/24/14 04:40,Hudson Falls,NY,Fireball
61493,7/24/14 03:15,Kansas City,MO,Light
61494,7/24/14 01:54,Los Angeles,CA,Light
61495,7/24/14 00:34,Miami,FL,Flash
61496,7/23/14 23:40,Clinton Township,MI,Sphere
61497,7/23/14 22:15,Ypsilanti,MI,Light
61498,7/23/14 22:00,Brownstown,MI,Sphere
61499,7/23/14 21:45,Monterey,CA,Circle
61500,7/23/14 21:00,Temecula,CA,Oval
61501,7/23/14 20:30,Durrand,WI,Cylinder
61502,7/23/14 20:00,Ocean City,MD,Cigar
61503,7/23/14 05:50,Orlando,FL,Flash
61504,7/23/14 05:19,Middletown,DE,Flash
61505,7/23/14 03:50,Mole Lake,WI,Cylinder
61506,7/23/14 02:10,Greenwood,IN,Other
61507,7/23/14 01:30,Grand Rapids,MI,Disk
61508,7/22/14 23:59,Aurora,CO,Sphere
61509,7/22/14 23:35,Louisville,CO,Flash
61510,7/22/14 23:00,Hamden,NY,Sphere
61511,7/22/14 23:00,Buffalo,NY,Circle
61512,7/22/14 22:30,Eastham,MA,Sphere
61513,7/22/14 22:30,San Jose,CA,Light
61514,7/22/14 22:05,Algonquin,IL,Oval
61515,7/22/14 22:00,Boxborough,MA,Other
61516,7/22/14 22:00,Roanoke,VA,Disk
61517,7/22/14 21:30,Fairview,MT,Circle
61518,7/22/14 21:20,Baton Rouge,LA,Disk
61519,7/22/14 19:10,Saint Amant,LA,Sphere
61520,7/22/14 14:09,Mercury,NV,Circle
61521,7/22/14 02:00,Wolf Point,MT,Flash
61522,7/22/14 01:30,Larkspur,CO,Other
61523,7/22/14 00:00,Eglon (Whidbey Island),WA,Circle
61524,7/21/14 23:13,Jamul,CA,Fireball
61525,7/21/14 23:00,North Adams,MA,Sphere
61526,7/21/14 23:00,Point Pleasant,WV,Circle
61527,7/21/14 22:54,West Des Moines,IA,Fireball
61528,7/21/14 22:30,Westminster 104th,CO,Light
61529,7/21/14 21:45,Jonestown,PA,Oval
61530,7/21/14 21:45,Plum,PA,Circle
61531,7/21/14 21:35,Aurora,CO,Disk
61532,7/21/14 21:05,Dayton,OH,Disk
61533,7/21/14 21:00,North Charleston,SC,Circle
61534,7/21/14 20:30,Cocoa Beach,FL,Fireball
61535,7/21/14 20:00,Mount Rainier,MD,Sphere
61536,7/21/14 02:25,Surfside,SC,Chevron
61537,7/21/14 02:10,Chicago,IL,Light
61538,7/21/14 00:30,Burlington,VT,Light
61539,7/20/14 00:00,Daytona,FL,Oval
61540,7/20/14 23:55,Chicago,IL,Light
61541,7/20/14 23:55,Bethlehem,PA,Fireball
61542,7/20/14 23:30,Oakland Park,FL,Disk
61543,7/20/14 23:30,Catoosa,OK,Fireball
61544,7/20/14 22:00,Bakersfield,CA,Light
61545,7/20/14 22:00,Wildwood,NJ,Other
61546,7/20/14 21:37,Ann Arbor (Milan),MI,Circle
61547,7/20/14 21:30,Kitty Hawk,NC,Light
61548,7/20/14 20:45,Laguna Beach,CA,Circle
61549,7/20/14 20:35,Toms River,NJ,Fireball
61550,7/20/14 20:05,Brookport,IL,Light
61551,7/20/14 20:00,Pleasant Hill,LA,Light
61552,7/20/14 03:00,South River,NJ,Disk
61553,7/20/14 03:00,Grand Junction,CO,Light
61554,7/20/14 01:30,Surfside,SC,Chevron
61555,7/19/14 23:15,Blackstone,VA,Fireball
61556,7/19/14 23:14,Gowen,MI,Circle
61557,7/19/14 22:45,Bristol,TN,Circle
61558,7/19/14 22:45,Harpersfield,NY,Fireball
61559,7/19/14 22:45,Pigeon Forge,TN,Circle
61560,7/19/14 22:30,Kennett Sqaure,PA,Sphere
61561,7/19/14 22:07,Bernville,PA,Sphere
61562,7/19/14 22:00,Fulton (looking toward Rochester),NY,Fireball
61563,7/19/14 22:00,Kansas City,MO,Light
61564,7/19/14 22:00,Carmel,IN,Sphere
61565,7/19/14 21:40,Palmyra,PA,Circle
61566,7/19/14 21:40,Forney,TX,Fireball
61567,7/19/14 21:36,Chicopee,MA,Fireball
61568,7/19/14 21:30,Yarmouth Port,MA,Fireball
61569,7/19/14 21:30,Geneva,NY,Fireball
61570,7/19/14 21:18,Virginia Beach,VA,Fireball
61571,7/19/14 21:10,Williston,VT,Rectangle
61572,7/19/14 21:00,Wichita Falls,TX,Sphere
61573,7/19/14 21:00,Great Falls,MT,Light
61574,7/19/14 20:30,Willow Street,PA,Sphere
61575,7/19/14 20:15,Halfmoon,NY,Circle
61576,7/19/14 19:00,Mercury,NV,Diamond
61577,7/19/14 14:30,In-flight (Pennsylvania; above),PA,Disk
61578,7/19/14 10:00,Columbus,OH,Sphere
61579,7/19/14 05:00,Redbush,KY,Fireball
61580,7/19/14 05:00,Logansport,IN,Triangle
61581,7/19/14 05:00,Topeka,KS,Fireball
61582,7/19/14 03:00,Cottonwood,CA,Changing
61583,7/19/14 02:45,Sugar Land,TX,Light
61584,7/19/14 02:30,Sugar Land,TX,Cylinder
61585,7/19/14 02:00,Theodore,AL,Fireball
61586,7/19/14 00:22,Weldon Springs,MO,Triangle
61587,7/18/14 23:20,Montauk,NY,Fireball
61588,7/18/14 23:00,Jupiter,FL,Fireball
61589,7/18/14 23:00,Rathdrum,ID,Fireball
61590,7/18/14 23:00,Arlington,TX,Triangle
61591,7/18/14 22:19,Fayetteville,NC,Circle
61592,7/18/14 22:15,Cobleskill,NY,Triangle
61593,7/18/14 22:00,Greensboro,NC,Flash
61594,7/18/14 22:00,Bristol,CT,Light
61595,7/18/14 22:00,Sebring,FL,Fireball
61596,7/18/14 22:00,Houston,TX,Light
61597,7/18/14 22:00,Glenwood Springs,CO,Triangle
61598,7/18/14 22:00,Des Moines,WA,Circle
61599,7/18/14 22:00,Weldon Spring,MO,Triangle
61600,7/18/14 21:54,Moncure,NC,Light
61601,7/18/14 21:52,Holden Beach,NC,Circle
61602,7/18/14 21:40,Export,PA,Circle
61603,7/18/14 21:24,San Rafael,CA,Fireball
61604,7/18/14 21:15,Chesapeake,VA,Fireball
61605,7/18/14 21:13,Salem,OH,Circle
61606,7/18/14 21:11,Cape Neddick,ME,Light
61607,7/18/14 21:00,Evansville,IN,Circle
61608,7/18/14 18:45,Cape Coral,FL,Cylinder
61609,7/18/14 11:45,Ocean City,MD,Cigar
61610,7/18/14 00:00,Daytona,FL,Fireball
61611,7/17/14 23:30,Nampa,ID,Sphere
61612,7/17/14 22:30,North Myrtle Beach,SC,Circle
61613,7/17/14 22:20,Longneck,DE,Fireball
61614,7/17/14 22:10,Garner,NC,Light
61615,7/17/14 22:00,Myrtle Beach,SC,Flash
61616,7/17/14 21:52,Erie,PA,Sphere
61617,7/17/14 21:30,Mather,PA,Fireball
61618,7/17/14 21:20,Martinez,GA,Light
61619,7/17/14 21:15,Apex,NC,Fireball
61620,7/17/14 21:00,West Haven,CT,Light
61621,7/17/14 21:00,Augusta,GA,Circle
61622,7/17/14 20:30,Lakeland,FL,Fireball
61623,7/17/14 19:00,North Royalton,OH,Circle
61624,7/17/14 18:00,Butler,WI,Disk
61625,7/17/14 16:46,Middleport,NY,Circle
61626,7/17/14 16:30,Ocean Springs,MS,Cigar
61627,7/17/14 14:40,Somers,CT,Other
61628,7/17/14 14:00,San Jose,CA,Sphere
61629,7/17/14 12:59,Santa Ana,CA,Disk
61630,7/17/14 10:30,Portland,OR,Triangle
61631,7/17/14 09:00,Fort Wayne,IN,Sphere
61632,7/17/14 01:00,New York City (Queens),NY,Light
61633,7/16/14 23:30,Springfield,OR,Fireball
61634,7/16/14 23:17,North Myrtle Beach,SC,Sphere
61635,7/16/14 23:07,Lawrence,NY,Circle
61636,7/16/14 23:00,Brundidge,AL,Light
61637,7/16/14 23:00,Kuna,ID,Light
61638,7/16/14 22:30,Columbus,GA,Formation
61639,7/16/14 22:30,Phenix City,AL,Light
61640,7/16/14 22:00,Zebulon,GA,Disk
61641,7/16/14 22:00,Fort Mill,SC,Formation
61642,7/16/14 21:50,Luverne,AL,Flash
61643,7/16/14 21:30,Indian Trail,NC,Flash
61644,7/16/14 21:28,North Myrtle Beach,SC,Sphere
61645,7/16/14 21:20,Fairview,NC,Light
61646,7/16/14 21:15,Mount Gilead,NC,Cigar
61647,7/16/14 21:00,Grand Rapids,MI,Oval
61648,7/16/14 21:00,Matthews,NC,Formation
61649,7/16/14 20:47,Rogersville,AL,Rectangle
61650,7/16/14 10:00,Locust Grove,GA,Other
61651,7/16/14 07:00,Woodbridge,VA,Fireball
61652,7/16/14 05:00,Ormond Beach,FL,Light
61653,7/16/14 05:00,Dixon,MO,Chevron
61654,7/16/14,Little Falls,MN,Disk
61655,7/15/14 23:59,Lexington,KY,Triangle
61656,7/15/14 23:50,Demming,WA,Oval
61657,7/15/14 22:46,Lakeville,MN,Light
61658,7/15/14 22:30,Tulsa,OK,Triangle
61659,7/15/14 22:24,Kuna,ID,Sphere
61660,7/15/14 22:00,Morgan Hill,CA,Circle
61661,7/15/14 22:00,Moneta,VA,Other
61662,7/15/14 21:45,Portland,OR,Light
61663,7/15/14 21:45,Denver,CO,Light
61664,7/15/14 21:20,Cadiz,KY,Sphere
61665,7/15/14 16:00,Stagecoach,NV,Other
61666,7/15/14 15:00,Paducah,KY,Cigar
61667,7/15/14 09:30,El Paso,TX,Light
61668,7/15/14 07:25,Clementon,NJ,Sphere
61669,7/15/14 03:00,Woodstock,CT,Formation
61670,7/15/14 00:00,Pittsburgh,PA,Light
61671,7/14/14 22:40,North Versailles,PA,Light
61672,7/14/14 22:35,Acworth,GA,Circle
61673,7/14/14 22:00,North Myrtle Beach,SC,Sphere
61674,7/14/14 22:00,Garden City,PA,Circle
61675,7/14/14 21:30,Garden City,SC,Light
61676,7/14/14 21:15,Fredericksburg,VA,Circle
61677,7/14/14 21:00,Litchfield Beach,SC,Light
61678,7/14/14 20:45,Tarkio,MO,Circle
61679,7/14/14 20:15,Greenwich,CT,Sphere
61680,7/14/14 19:40,Helena,AL,Light
61681,7/14/14 18:30,Brownsville,PA,Light
61682,7/14/14 13:00,Shreveport,LA,Disk
61683,7/14/14 10:15,Surfside Beach,SC,Sphere
61684,7/14/14 05:10,Damascus,MD,Sphere
61685,7/14/14 05:10,Austin,TX,Circle
61686,7/14/14 01:00,Norwalk,OH,Sphere
61687,7/14/14,Shreveport,LA,Circle
61688,7/13/14 23:00,Mukilteo,WA,Fireball
61689,7/13/14 22:55,Mooresville,NC,Rectangle
61690,7/13/14 22:50,State College,PA,Fireball
61691,7/13/14 22:45,Vandalia,OH,Circle
61692,7/13/14 22:30,Drexel,OH,Light
61693,7/13/14 22:30,Keene,NH,Fireball
61694,7/13/14 22:20,Everett,WA,Fireball
61695,7/13/14 21:45,Emmaus,PA,Cigar
61696,7/13/14 21:32,Des Plaines,IL,Fireball
61697,7/13/14 21:30,North Bend,OR,Sphere
61698,7/13/14 21:20,Muskegon,MI,Fireball
61699,7/13/14 21:03,Miami,FL,Light
61700,7/13/14 21:00,Garland,TX,Triangle
61701,7/13/14 21:00,Donalds,SC,Other
61702,7/13/14 20:13,Lake Havasu City,AZ,Light
61703,7/13/14 19:57,Lake Havasu City,AZ,Circle
61704,7/13/14 14:06,La Porte,IN,Circle
61705,7/13/14 13:45,Midvale,UT,Disk
61706,7/13/14 13:00,Wilmington,OH,Sphere
61707,7/13/14 09:45,Lantana,FL,Flash
61708,7/13/14 04:04,Pittsburgh,PA,Light
61709,7/13/14 02:20,Boise,ID,Circle
61710,7/13/14 01:00,Lake Placid,FL,Formation
61711,7/13/14 00:30,Beech Island/Jackson,SC,Fireball
61712,7/12/14 23:30,Saugerties,NY,Fireball
61713,7/12/14 23:10,Monroe,WA,Circle
61714,7/12/14 23:00,Lincoln,NE,Light
61715,7/12/14 23:00,Rockland,ME,Fireball
61716,7/12/14 23:00,Livingston,TX,Rectangle
61717,7/12/14 22:50,Johnson City,TN,Fireball
61718,7/12/14 22:45,Franklin,MA,Fireball
61719,7/12/14 22:30,Warwick,RI,Circle
61720,7/12/14 22:30,Miami,FL,Circle
61721,7/12/14 22:30,Wilson,NC,Circle
61722,7/12/14 22:20,Camano Island,WA,Circle
61723,7/12/14 22:20,West Linn,OR,Circle
61724,7/12/14 22:18,Imlay City,MI,Oval
61725,7/12/14 22:05,Cathedral City,CA,Light
61726,7/12/14 22:00,Conroe,TX,Fireball
61727,7/12/14 22:00,New Orleans,LA,Light
61728,7/12/14 22:00,Simpsonville,SC,Sphere
61729,7/12/14 21:45,Piedmont,MO,Fireball
61730,7/12/14 21:45,Douglassville,PA,Fireball
61731,7/12/14 21:45,Vashon Island,WA,Light
61732,7/12/14 21:45,Aurora,OH,Circle
61733,7/12/14 21:30,Lake Charles,LA,Circle
61734,7/12/14 21:30,Ilion,NY,Triangle
61735,7/12/14 21:30,Oley,PA,Fireball
61736,7/12/14 21:30,Spring,TX,Light
61737,7/12/14 21:30,Round Rock,TX,Light
61738,7/12/14 21:25,Kutztown,PA,Triangle
61739,7/12/14 21:25,Thorndale,TX,Light
61740,7/12/14 21:20,Lago Vista,TX,Cylinder
61741,7/12/14 21:18,Port Berre,LA,Triangle
61742,7/12/14 21:15,Quitman,TX,Changing
61743,7/12/14 21:15,Austin,TX,Light
61744,7/12/14 21:15,Monticello,MS,Fireball
61745,7/12/14 21:15,Leander,TX,Light
61746,7/12/14 21:12,San Marcos,TX,Light
61747,7/12/14 21:12,Austin,TX,Light
61748,7/12/14 21:10,Spicewood,TX,Circle
61749,7/12/14 21:10,Ft. Smith (60 mi. N of)(in-flight),AR,Light
61750,7/12/14 21:10,McKinney,TX,Circle
61751,7/12/14 21:10,Exeter,NH,Light
